url,hash_value,img_path,html,fuzzy_hash_value
https://github.com/gangeshbaskerr/Early-Depression-Detection,00ffffffffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_21.png,,12288:AyL81QIMOcQARXJ43kLAxZCrY0dZzLn730WYZrfAhw1nfe66GKXnrEB5Vlw4tNUR:AyL8FqBdnZrS0
https://github.com/gangeshbaskerr/Linux-Perl-and-Bash-,00ffffffffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_22.png,,6144:PZZwCQ81Q6MOcQARXJ43kLAxZCrY7dyzLn730WbUZrfAhw1nfe66GKX2erEB5Vlm:I81Q6MOcQARXJ43kLAxZCrY7dyzLn73X
https://github.com/gangeshbaskerr/Django,00ffffffffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_23.png,,6144:GZZwCh81QYMOcQARXJ43kLAxZCrYT/dhzLn730WbUZrfAhw1nfe66GKX2erEB5V0:281QYMOcQARXJ43kLAxZCrYbdhzLn73/
https://github.com/gangeshbaskerr/DriverDrowsinessDetection-OneAPI,00ffffffffffff87,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_24.png,,12288:q81QaMOcQARXJ43kLAxZCrY3dTzLn730WYZrfAhw1nfe66GKXnrEB5Vlw4tzU6+r:q8adnGx
https://github.com/JohannesBuchner/imagehash,00ffffffffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_25.png,,12288:0K1QgMOcQARXJ43kLAxZCrYXdrzLn730WYZrfAhw1nfe66GKXnrEB5Vlw4tzU0ZB:0KEjZno/u
https://www.youtube.com/,62637f7f7f7f7f7f,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_26.png,,6144:YnQabDab7absabfabIabiabiabHabxab7PP:YQaHanaIara0a2aGajaFa3PP
https://www.cricbuzz.com/cricket-series/7607/indian-premier-league-2024,ff81ffdf9fdf93df,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_27.png,,1536:92On4slU1vHpEfm4xxV6WSkZc1KZN9OjtxBvyyaKagy69fk1ulMkQ9URR+Y54iHu:g1X4Ca9E1aDgmqoKs
https://github.com/JohannesBuchner/imagehash/issues/127,00ffffffffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_28.png,,6144:6ZZwCtKN7sMOcQARXJ43kLAxZCrY/dkzLn730WbUZrfAhw1nfe66GKX2erEB5VlS:oKN7sMOcQARXJ43kLAxZCrY/dkzLn73v
https://www.google.com/,fefce6f7e7ffff00,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_29.png,,384:vevHbMaDpmReVoOp62N9ylKeGMNK7Egh6G4GoEGDg7DJMHIlS2LjFrSS+BVJCBXg:Gv7XBVoOp62ryI1MNKwM67GoEGDeDJM1
https://www.primevideo.com/,0e0f0f0f0f0d0f0d,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_30.png,,1536:ewWWhyvfbPeNJMBuoTcwH4pRf7P3PUFqfXyJuZ5XlY0RSCHjMlIl2OdlZHhTA8D4:6fbPeN4Xg/4+DEWMlQT3VLu3epBW
https://www.netflix.com/in/,0149ffff8d0d0000,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_31.png,,12288:rfG6L+qHfKZdUkbNPdNiojl49QtAhwFh66njWLpk+WR:vLPHfchFh66jGWR
https://www.wikipedia.org/,e7e7e7e7f7e73f0d,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_32.png,,768:bSemPKHR6z6oKA2383MA83MMvH6ViRughYXTAqtQ5aZiQ8X8OYtd7xf3tJr6TERx:aKHwz3j2383MA83MGH68Rd+cqtD8XC
https://www.360.cn/,00ffff10b0f6b7ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_33.png,,768:Fx2RNKMBGPPsUb92OR5qXrEiWZeDvzTyYy/YKF7vcI+GS+43hkmOVuBE:Fx2RM/PPsUb91PqXAi9TyV/YPGS+lV7
https://www.microsoft.com/en-in/,ff9f07070f1f9fff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_34.png,,384:i+/pwBFSo28xFD8NX5qQcEIYF9o9JlgLID36yUBVcHFIEp4S0Xv:F/OEXAhaQjtD6yaM29v
https://www.bbc.com/,ff8383c3c39f9fff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_35.png,,3072:J8XvpyZH6J51NizwHTLm8RQDLqNG3wKofNuhw9kRFvxHJmk:YvpyZaJ51Nizk68RQDLqNG30Kw96xHck
https://www.indiatimes.com/,00ffc7c7c7dbc3ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_36.png,,24576:ld5zJpxB8aXwWabcutVzSn9KSioiwgGL5:ld5zJpxB8aXwWabcutknWoiw3
https://www.flipkart.com/,fbffc1c1cdfc80c1,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_37.png,,24576:i/SMyhXBjPifWDUXHdvKnens3Ng0++cgQ+NoKzn1l+qLm56:iahXBjPifWDUXHdvKnens3Ng0++cgQ+t
https://www.amazon.in/,008381fff9f1a7ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_38.png,,3072:Xfh2NPeH041iDcc4k9gK0UBdZD6ZXCvX2R9wQ1rseO:Xfh2t+04iDcRKNtmxoGz91rseO
https://meet.google.com/,fed98191b9fffffe,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_39.png,,48:GvSGbsGKpBRb6mRWAnE2NjF7qE25PZPhs4XVjqmzhQIbsE2aZcE2VfU7g40RoV:6bUGAnO6SQIbs6Zc1fU7UO
https://www.paypal.com/in/webapps/mpp/phishing,ff00000000ffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_40.png,,1536:Q8pvB/XR0lyC6URNh9yC6URNhrYdK+vk0J202Gk0nnwKTewPKQUk6YFQooqvt7cU:Q0X2n+vk0J205k0nnwLs+s/BZX
https://www.youtube.com/user/NIDDKgov,c1c1c1dfdfffcfcf,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_41.png,,6144:SEzijGij2ij/ijyij7ijZijBijaijAijeMs4DilU/+1WdEzd2:S2iKiCiri+i3idiVi2iUiiMi2
https://www.nih.gov/news-events/nih-social-media,1c81817fbfbf7f7f,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_42.png,,768:dj9agFykVHP9gKb4ewEXbKdWpjad6Eh2aa4hspYWC0FVtB1zGepulRR8aeKKxeZc:J9agFy09gRXUkWVjKoSwVRDZx
http://smokefree.gov/smokefreetxt,0086ffffffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_43.png,,384:EAE+oHmxJot04qlDNznblcljR1sG3ChupQqMubFNuJXAu3cKnG4nbIFeeL6JhqML:TboI6t04cNFE7fwmKEwXXz
https://www.instagram.com/nichd_nih/,e7a7e7ffffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_44.png,,6144:gHLiWxLobHLiWxLoXaNmd1V4fnRUy0dJpKGrg:8aNqq5p0dJpzg
https://www.facebook.com/National-Institute-of-Diabetes-and-Digestive-and-Kidney-Diseases-NIDDK-159778759845/,e080fbc3c7e7e7ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_45.png,,3072:m6K6z6i6GJ0IH1JkrV8UGFMQSuwnA0XYMf025UGwYR912RaL1sDZw:PJ0oSrkX25UGwYR912R5DZw
https://www.instagram.com/niddkgov/,e7a7e7ffffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_46.png,,6144:sHLiWxLobHLiWxLoT8Nmd3DABF+WR0dJOF2:s8NsEOu0dJOF2
http://www.niehs.nih.gov/news/video/index.cfm,ff047ee3e3e3e1e3,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_47.png,,1536:UOTCCZxQaRvptGxz7g0R4NemJjAwo42ql+QCw1MehUt3RlkESQ9l+io:pT8aQ2
https://www.nnlm.gov/podcast,00000400ffffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_48.png,,768:0dsUD58JFry8AfVrkMy2p57dRKCrhCLZA5xWIy2hYG2S77yt4O1tNuq+C:2My8AfxkMy2p57dRKCrhCL2jWIy5tN/
https://www.pinterest.com/nihpatientlib,feffffffff10109f,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_49.png,,3072:9ecesI6UvQo71ZFGfmWDbc0D+Yt0G/l2hDsWClu2ElQRC62Hs7jR5Zi1H74cdI10:98/OIHZbRTGsloC+flo4i
https://www.udemy.com/course/web-development-masterclass-complete-certificate-course/,fb8191dbfffbffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_50.png,,6144:iVmVaZOGAPYhXKyKvn0nFZOGAPYhXKyKgx2IO:yOaWuF12IO
https://archive.ics.uci.edu/dataset/967/phiusiil+phishing+url+dataset,fe8181ffffffff00,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_51.png,,6144:xTJCU4M5eaoaD0/YJgtwFQW0B2a+/W/QeaD/saD/x9Wcxa+CfvOmHd:2aeaoaD0/YJgtwFQW0B2a+/W/QeaD/sd
https://www.walmart.com/cp/tax-prep-services/1091305?povid=ServicesNav_GlobalFlyout__MoneyServices_Featured_TaxPreparation_SuperDept,0000999b9f9fffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_52.png,,192:LfPdy/e3ZmIRE9o5hsF7aRuxbWLBzsDGuuqgYIf5YwLSRratCoEjmaWGY+lwDEZ3:LdkIsGJmOmjxaWEfzue8
https://www.salesforce.com/in/products/sales-pricing/?d=70130000000Ysao,fe3c24ffc3e7c3c3,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_53.png,,3072:HFpgb1+WOSW7Ep71nrPUYCINZX1ir7gRYb9Qh:lsW4Z7h
https://www.forbes.com/sites/alisondurkee/2024/04/12/trumps-hush-money-payment-isnt-illegal-in-itself-heres-why-hes-actually-on-trial/?sh=2986efeb37f3,00fffffffff3c100,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_54.png,,3072:rOMopORQGM7eexvQJD8h/Bd5VOsyO/I1frntl4/d/II/IRy:rm7ee/BdLZGpO1/ey
https://www.wellsfargo.com/cib/institutional-investing/fixed-income/,00ffc3c3f3ffffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_55.png,,384:JgQcPv+WfnxaEoSv4oRmx2wTgGqs4N+Oi01U:JgXPlfx7TRmNqmY1U
https://newsroom.accenture.com/news/2024/accenture-acquires-axis-corporate-to-help-spanish-financial-services-companies-reinvent-their-businesses,ff00ffffff878787,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_56.png,,192:ZKfoQkorySyZWy+CoYTUwfzDEmX6Xddm9dmgRSI7wCrJiRSsV8c7trywUpJiO33f:ZSEeLPCFBKtdcd56tdRydJiO3308sVW
https://www.ibm.com/application-delivery?lnk=flatitem,9f93f19911fffefc,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_57.png,,1536:HZW7C0wFMkulsm8rhGCFfZAR2ImIgR37DZND9qjKH422C/uMm/mWCAE+Xdpr59SI:2
https://www.fidelity.com/retirement-ira/small-business/compare-retirement-plans,81fbf9f9ffc7dfff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_58.png,,1536:MXYNZyflotgfcRqr4bs21rGWFz2Pf0GlX2zN+ZLjf:ByflNfEqFAnz2Pf0GlX2aL7
https://www.msn.com/en-in/money/other/how-is-that-an-investment-zerodha-s-nithin-kamath-on-an-insurance-anomaly-you-had-zero-idea-about/ar-BB1luR6a,ffffff87dfff8787,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_59.png,,768:ugZ7PoksSw/NM2WzauUWpXF+Lc1C5HkFskmEGOz3P8Ywoi2XXfAH2AAQhvXooDxO:uQ7PnsS7UQFwWF5Fq0XQhvXB8NgvfGH
https://phishing-website-detection-geeks.streamlit.app/,ffffdfc7c7e7ffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_60.png,,48:D2HOWY4bMxcwpTw2Fw6USnVner6wOIw4nKK0lEhkZx+4V:dKMJi2Fw6tVwO3wKsaxn
https://www.jiocinema.com/,009dff3f2d0000c6,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_61.png,,768:8BABVvBu1mUSOg4LlkDK8yLpggggh3JrxruTjnPkR0yYvotfFVGBURfvIFGFqF9K:lUSylggggh3hRGBURfvIFJM+Y
https://www.southbankmosaics.com,040000ffffe2dcfd,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_62.png,,1536:Iap3E/a1lcW0a0brVsu07wWfWcCWAt0l7YUU9fNk3hRg4g:HF0bBstwlWX4
https://www.uni-mainz.de,ffbf80828183c1e3,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_63.png,,1536:KapNzpNidRv2PfufZGcJQIkdyWQA+78EOYEIHyKKlZnokEjNhxY7cKosf4VJf0n7:dxNidRvkfVhbyWQA1fDnTosf4VJf0nwa
https://www.voicefmradio.co.uk,d39b9bffc3c3fb00,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_64.png,,192:mERvPK2L1nNTJ7nyzHXgnRuKnwd8XyQZzRfZFhQvGde2koNMTQNOXAI+8m8hh/p9:mERpGywWV9fzhQvetIxZhVhuM
https://www.rewildingargentina.org,ffc0e060f9f0f050,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_65.png,,12288:0gy/KEKCLT5SzGk0J29BI+SzGkH29BInitq:RyvLT5SzGk0J29BI+SzGkH29BInN
https://www.globalreporting.org,fffff7808000e0ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_66.png,,384:lBnV2xx9TBJbsbu89rUIaxUoNjxXWRAA+G4KolXGl/uY9JoJoKM3rWbQxjF:lg7sb8Ia5XqAp+JUZM3wQ3
https://www.saffronart.com,ff0011393c3e3c30,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_67.png,,768:/cPJ7VqF38lupWsu19ppHFtUPqvWct/i/:/cPJ7VqFMRFt/Wct/i/
https://www.hyderabadonline.in,8100ffffff9b87ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_68.png,,768:5AIyz9jjiw6EFt2nwrH3U2OxcWzFm+ia5pkeaAsvzV8x2vZlMFIrd39N1K:Sv9jjBusXh0Vhm+iby23Murd39N1K
https://www.aap.org,ffff1f1f0f3f0073,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_69.png,,3072:jN4s3zTOATNy8jLPSxJXqnWPd2lCdoajK:jXzTbNyOLPSxJXqnWPd2lCa
https://www.religionenlibertad.com,00003c3c3c3c0000,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_70.png,,1536:hijtGEgb6jtWBBP7GhW9q/Z93JTWL7bfKNmcIxyQ5nwN7+une3D+J:I5BWjzGhMyQ5nY++J
https://www.town.minamichita.lg.jp,ff000c00103dffdf,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_71.png,,384:NmH7GGDj3O0/SXGL3uYudMY1/EenbviZgRnOD74b5vY5tCTy:I7GGDz79EH1/EenLiqnm7yYz
https://www.bwresearch.com,00f7e7efe7fefcfc,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_72.png,,768:kznVKjrLWZLXWELZarHmKbn9ywBmMOe/nNUtK:WVKjrLW1mELZarGKb9ywBmMOe/nNcK
https://www.musicvideoproduction.guru,ffdfbf3f19d100e0,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_73.png,,384:eEpBxQE86Gkc7qU11k7v90Zu7hbuLVbO4pATkKurt+HN5VwmVugEsRcrH0BOasWu:/pBxQE86TcWnv90Q7cdqkx2juHwOMYQq
https://www.landed.com,000f03030202ffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_74.png,,768:GQ4qrhwtmi8+9URUNctHoE+oxhKDutoSwXnsCBnkqDe5C5xtTXHK03SZUoObsxwo:GQFJi8+9UuNSdhKDutoSwXnsCBnkq/a
https://www.bikeseoul.com,ffe4c4e5c1a1e1f1,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_75.png,,384:3gB32UYzQ1HHp6W1f4U3vv+/Rr9wsye5dj08Mgw508WJACSVD9eu:A2zQYSDm/Rl0C8oAV0u
https://www.ibeani.co.uk,ffff0000000000ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_76.png,,1536:ZgRKzA1QODOZOYO6ODODq/x/lQ+qP1sEI3pDsrAf/JbIGmFpQ+Xqz879EGwKUcXj:OR+WrZwMf/JbI3FpQ+XqzG9ElcXQE
https://www.metroretrovintage.com,00e7e7ffffffefe1,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_77.png,,768:dH+pc4cOx3wh8bTexXWXfnTajOqmuueeIFIxA4XHo9yZqSK9jj+aysf/zxcOq3QU:dH+pbx3Z7uyqmuusxkQSOiRn0xi
https://www.recettessimples.fr,0f0f81f1e7e7e767,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_78.png,,1536:trXFHZdj2ZpHy6hXsmyZC4uqF9zxGznqV9evYKiU/3tQynoLyS8jLE10bAUAfsc0:trXvdSpEdVolJvj
https://www.ainewsletter.com,ffffffcf83838787,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_79.png,,768:+8Lpsr1ELBqihDXMoxPvgd9xb2PMpAckR6mOo+hNJI4:Voh/M4
https://www.marrugeku.com.au,f8f4deb8b6cac8c1,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_80.png,,384:pbgTPqE0yhE3ZdqZUaAekWumvdOhIUbr9z6rD8YY3sIIPGK2+kT0uUm:401ZdapN31tA9z6ror9I52T0uUm
https://www.sweatdrop.com,0c3c0c0c043c3c3c,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_81.png,,384:7jC5Z1VGAg6HG9NPh7UddK5YrdKW5gdKxFPdKPYBdd2vCpdKqhgdKyIYdKsESdKL:nSZ1mThoO6MaPXQQF2K6OPTX1Rc/cvP
https://www.senacases.com,00fff3e02000ffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_82.png,,1536:93O0JRzFMFH8Ze9sIGaKCs6y280CSpNQYeGSrqKe3rUrSwXmQ84KrYGWjnRCM4Uu:pDKHbsx6oul5uQvl25+09ESrXqsKx
https://www.vespatales.com,dfcff9c1e7e7c3e7,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_83.png,,3072:Gf7KbSV0LAjW12yXt5VS9hVeKtbjVME9tAzK9L:Gf7KbSWAjdyXt5VS9hVekjVME9tAzcL
https://www.karenmillen.com,ff0000000000c7ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_84.png,,3072:Db2cjrNzU+IJmBMsAFQ9/cMxRg0azPgPrxx:D6cjrNzUiMsAFQ9/cWyzIPP
https://www.schmitzfotografia.com.br,ffffffc0c0001000,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_85.png,,384:FXH+YBH+YRy8B5NzbBMObcBhbksBCdfmrgAb1UJ08nLspNd0sT9Ewv9:BtFy8B5NzbCBhvsqg/J6F9Ey
https://www.lanereport.com,0000fff9f9dfcfe1,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_86.png,,1536:cFSSAFvRkvqaxapbyJh87PEkmzvlbe4XZzFeXY4BNEuMlW96D1/CcQ5OPKMIGYK7:7KbQcQ7PHwbr7dmlKXFJ
https://www.spg.pt,ffff81818181ffff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_87.png,,768:qwbTYxuOZdapNFp/gZ9yldom+EZQBn0lrn4hZLj6Y/1ZMuiYcXi2M2I30:4ap9gZ9EGmZZyijyZM7YcXiMIk
https://www.coraevans.com,ffff0000000018ff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_88.png,,768:bJkH+a6ZVDj4ISYNUo/TtSpC/vm4FifTn:dkH+a6hTtS34wTn
https://www.torahmates.org,009b1f8f0f9f8fff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_89.png,,768:855YwbizZAjeubSptTjf3gQuNlV0Jwqt/:85/WXpFjfgQutJu/
https://www.larepublica.co,7eff8181c3838fff,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_90.png,,1536:iKWOvJQBvApraX7menYcUfKxwUuBOLm43uk8TZAGVFZFGHrIc85x7TT3L+flVFZT:iVfurW7hrWFZAGVFZFM8v2l3ZEqqQIK
https://www.pimpim.lt,ff0081c3c38f8fdf,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_91.png,,1536:CqIcMVaJPZKa0Yenbx/S/YNh44W+rhs3sTsqsU9Cr+VsusM8C5qLk8lD0okMBkBp:MOO/9Cr+rzMWuM
https://www.radware.com,fff8f8f8f8f89881,C:\Users\R\Downloads\phishing\screenshot_legitimate\screenshot_92.png,,384:fw0chPfPO9Nrd79Mz+wse5JxrF/roffwOaN3aO:jchPnAJKfxNcfIZ3aO
