url,hash_value,img_path,html,fuzzy_hash_value
https://urlscan.io/,00fffbffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_16.png,,768:S5hR0FMmmGNilvbazbTmp/EDwgZvtd73Ee02Mv/CzYm:S5hRklVE2a/Nm
https://sfr-therapy.com/,003c3c3c3c3c3000,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_17.png,,6144:WHy5gxBRHsynWJRhBRHU3nW5n9BRHK4nWMTy5LxBRHWOnW+KFBRH8znWPS9BRHK5:U+gTR5eBH4S+rwp
https://teams.live.com/dl/launcher/launcher.html?url=%2F_%23%2Fl%2Finvite%2FFAAVXXqBlVNp4GURwE...&type=invite&deeplinkId=4b0e3254-99bc-4b08-a66e-e04cdc649290&directDl=true&msLaunch=true&enableMobilePage=true&suppressPrompt=true,ffffffe7e7ffe7e7,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_18.png,,384:2w7J7i7T777c7Ch7CU7C27dZZkybCgKX6v169F7sV4JF3ECGR7sjFtUQkwcuj3eQ:v7J7i7T777c7y7v7R7dY+CgKqv16LsVi
https://secretariadegobierno.account.webconnex.com/login/,c3c3c3ffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_19.png,,48:WW6pIwrcbuHbJ8sLlF1KY1SFtXuXEVXNvNfiO3yCbJkGqmlKh6N:W/IwQa7usLBzS3e+be54
https://weshop-sfr.com/password,0083ffffff7d6100,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_20.png,,768:lcbpbC89QA16ozJUnuXnF3UFlF0FzTQgFAnkPqqcbfMOjj1F:l8xpUnG8kiqIjjj
https://fiteref511.wixsite.com/my-site,8187df9b9f9f8fff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_21.png,,3072:H1eCQtc/DU3uSELGu97B6x8xSBrO9723x8UV8MWGxzvfqB4g:H1d0uSES2fSBrjhV8MWGxz3g
https://suulena8.wixsite.com/my-site,00e7e7e7e7ffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_22.png,,3072:n1WfCQtc/DguSEv6u97B6x8xSBrO9723x8UV8MWGxCEfLb4E:n1n0uSEC2fSBrjhV8MWGxCLE
https://t.ly/p2a1n,00ffffff9f9fdfff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_23.png,,1536:6Gw3Vp5xj6G0BlKbhNPv+45CzOBUuDbAyS/wAqYvMpMH72khAiKOc1:6T0BlKbh1CzEU4D+O
https://tinyurl.com/mwwj6yvn,00ffe7c7efffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_24.png,,24:hYajIWdCrGrGICIKGAwCrnGIFCTOP6KRLKuiKKrlKbX+KWVKsuTKsft/svIgM+ZO:DUGAlGMCTOPRRuu5KkbV1su2sxsvdVZO
https://linkby.tw/Yahoo.updated,e7e7e7ffffffffe7,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_25.png,,192:FPTceMTGqBcUiNN35E0SWoG8mgGc/8Qh9d/u2E0yZ7XJXS3tPS:FrcTGqBc3r3m0SWoG8mgGc/8QDAZO6
https://alcuinwilkie383.wixsite.com/my-site-1,ffc3c3e7f7e7ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_26.png,,3072:K1vaUCQtc/DhSEF/+Lu97B6x8xSBrO9723x8UV8MWGxhXujg+NQD43:K1IFSEFWL2fSBrjhV8MWGxhY3
https://mkramer03.wixsite.com/my-site-1,00e7e7e7ffe7e7ff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_27.png,,6144:A1L0uSEUU2fSBrjhV8MWGxrDZjVnWNnxhLSadE:A1VoqnrPVnmnxhm+E
https://www.lesaffaires.com,00ffc3c3c7c7ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_28.png,,1536:GaQ/op8K77LzE4Sh0hJKbCl7xssvc6OGEgHzS5oqCE2Ra0cicyVwLqP572XdCySc:GEmOlusDO5oqZsQqxADEQr
http://www.ooguy.com,ff0f0703000fffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_29.png,,48:1lEXHwWAWiQhs5JLXvCOnfHEJuuHWTAufXnpleDvfNgj7LLFcE2ZVaXegQX7c4xd:1low+UJTCOfkR4AIXubqfZDuzXw4pd
http://www.cjplogger.com,ff1f1f01010000f0,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_30.png,,1536:dW9NA03z2eDBrAWyJg6Tip2t4gvcQ2BRI8c+miVVfczbMWXoly7kUnc/PVM7BBV:w9zc+miVVfczbMWXos/
http://www.madpath.com,20527272f07c7040,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_31.png,,192:VNQXw0gtun0FAUL+0pkDuRdKbrOuZUc/7R5rWuTk2XXEBUk2qbGe:jfgy1uHQUhqb1
http://www.tradeadspace.info,fca2e6e2e0e6a2a0,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_32.png,,1536:xapEEdakjZi3N4s1NlaSEZSUTxIFVZ8bKc29jf3uxJsKAFUJVikPtW/bNmSYLE12:Q6QuBVHlf3uZc/bU5
http://www.clinicafresa20.com,ff1c1e3878f8e4fc,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_33.png,,1536:FKmpapLrADSG4kowV+2lLjXqo+USksCQzhTr0EvHAv6FyHe3wkoxyr2IP4wZBCnL:g2DSG4kowdLj6dk8Ao0jIP4YCL
http://www.keliweb.it,001818181818ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_34.png,,6144:ITizbUuZrceoonoy4NfI0/0xzPCDUTWz/BumkRVPUsoVk:ITYrTEg7xzPCDYWz/tknPl
http://www.noc.su,ff011000183c0000,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_35.png,,192:nX2K0+ijb+9J8UWFv9RwPqxpmVnVNmqDT/9nz/X6G1REhNJwH500soiMtdr+eqc+:nmK07m8UEXnqGvL2YUyAUeA
http://www.christopher-cloos.com,03ff3c3c3c38f3ff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_36.png,,1536:hkooiL25uSzVC3ABkBQX9i8vqpPm8Nh4cHjrIYvty8r9dbKYpgYR2hFHFFmVnkNP:1zL24ScqMpPH9skKd9ktW
http://www.ecolerubanvert.com,ffff0063e5c90000,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_37.png,,3072:/u5WR0bPSSV9lwFrLRM4usuE7qPOLsuLZpUDNyPud:25WR0b6SV9lwFrLRM4usuE7Jud
https://app.box.com/s/x6agocx9zvj049azirk4aw3xrqdedqhl,10fffee7e7ffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_38.png,,384:ogsf2PITBfm3+h2NTo9XP1iohJfzWyT+MA/4rsk3qYbn7w6M2Ju8iEcmHWRUfmgr:lsf2PITBfm3+h2NTo9XP1i+JfzWyK3/6
http://www.karizcustomizeme.com,81c79f939f070349,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_39.png,,1536:BtsfW8SxXXiAayk1Q9NEMQ2jI8E1rkq7QQ2BRI19AUYrcj9vrLG+a6tEZAzQ3+QL:gORERjrERg2nh
http://www.mail-king.com,001b0a1b7f7f0034,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_40.png,,12:hYajqzYC8MUiBzStnI78dObfOXUxn/IoQL:hYajqzYRT36tAU9S
https://www.gambolthemes.net/wp-admin/mi/,ffff000487c7c7cf,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_41.png,,6144:jnO9vaRhPOKwdh5B6qdhkX7aH6wpqj/KRWtSGofF5ppxZTXF3ft17CKgs9qWEry:j6dh5BJTk4WtSGMjpp1nEry
http://www.0catch.com,181c1c1c1c183818,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_42.png,,192:1v20/Kh2lU6NKAJT/BYLpUP5hdeKz4W+smvRKksmmbsKrsmkAPKEsm7axex1clj9:1ulcKAJT/BYLpUP5h/lmmmzmIm7axeDc
http://www.susapflug.com,0000006004b4ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_43.png,,384:wqGQhLPKlFSxmgMo+Rn+3RwEJDK994lkGD60t4lhDC7F7sQ80LQmmCQRzaQp7fQi:bGMLuwj1+OEUtb7fWlpWs5F3+YCIO/Zk
http://www.oifish.com,0000006004b4ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_44.png,,98304:/3eqnHeWn+fUqQOwW9KvlS2KnnmDUQNvUJGBHbSo3MUINRQBQR6tpVjeGg7G5qpR:iN4VC20T9bH9rq0b
http://www.vhupo-tours.com,ff3100000000ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_45.png,,1536:qnAltP+StlAeAHx2aplEmbNuURT65n7WEOKjm0/YcXUl/3pC:L+St5A5MWEOg
http://www.inboundmag.com,f0407070e061017f,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_46.png,,768:Dh06ZdapNdoTETCYsd9PDzrVxplIZdCeBPvH6lr4Ax4vY8uUBSVHwibjEJMYB0fn:Jap/oTvVxplInCxk9CwmYOvxcMzT
http://www.is-a-soxfan.org,000000000000ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_47.png,,192:ZdreKt57K7KMRoh4IYvuL7Kv1+p/PuGIDrMuAsl2I/I0Q5Vf45tHzUtSsSylS4ag:Z5NKozl6tLvxQ5ViXsS6S4auH5hF
http://www.rftjrsrv.net,00deffffc0c0c0ff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_48.png,,3:gnkAqRAdu6/GY7vFJYADYvANDvdLn:7AqJmrsmYvANzdL
http://www.nofeeshost.com,381c1818183c303c,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_49.png,,1536:/xbAapO/ZXLdclLeHuIMpX7eJZorhmTN7:x8B7EpajG4
http://www.winnicapolska.com,9f8f818387cfffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_50.png,,96:d5VOlHiNWabzRfm+dxBjLAAk5/AkG3RuX58xbMU7:dvOKTbJzdfH9CNG3Rg8xbr
http://www.pranazfinance.com,008181f3f1f9f9f9,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_51.png,,1536:33apXVRfswNq2Ux+d+ObQFRPQIufw2U+Zt2F/bV76:6Bswsdk4A
http://www.tomarchiobibite.it,ffffff0000000000,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_52.png,,1536:3cwap9wCOOUQzwKVZgQALxAvxeSUfhpaHS94jWSAF0:3cPnVO3eZgrLxAvxeSUfhpaHS9MWSAF0
http://www.xxl.st,0000ffffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_53.png,,192:7KHmHwB2gVCO3ct5arOZZ2pUC5sGNG/Y9ntomgigM437h7Eu6J:7sGwB22ct5arOOh5sGNgSxgigMc7h7EP
http://www.studiohartdesign.com,ffff3cff000000f3,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_54.png,,6144:V1R/5P8KTg2fSBrjhV8MWGx02vbjsto7kMkBkSkDoXkokNkWk7loHg83B6TQz02:V1tz7qnrm2
http://www.mouserunner.net,00ff00ffc9c9c1c1,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_55.png,,1536:ZapQp5yTYXAQjaKyGx1XmnjyBpnvrxSJIIW5+gAOxGIZFvVziVwBY:4OU2bOB
http://www.100dof.com,1c1c7ebf9f9f9fc7,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_56.png,,192:KUk8zC5Yj8U9Mv2lvF475pM6usvYDwT5p35pR5pTa5pWehFoeTvuz:zC5iLvlv0k6u2YDwTfpbaVhPTvuz
http://www.webhop.net,00d140c300ffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_57.png,,192:ZdreKt57K7KMRoh4IYvuL7Kv1+p/PuGIDrMuAsl2I/I0Q5Vf45tHzUtSsSylS4aY:Z5NKozl6tLvxQ5ViXsS6S4auH5n
http://www.onlyidea.com,00ffffffffffff00,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_58.png,,192:1ko1WWfVmqLY2idV9s9KCvYRbxUYwjh5pboLmeXnYQB5p9m2ae1R2mtMaz3XMb86:1ZwoTE2EV9s9JQ9vYXBAl3XHXjn1ElKI
http://www.adiscusion.com,ef00d3c387c7f7ef,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_59.png,,3072:KC9ABjxkuOTFwXRAXuEBlyybswZ/BQkm+LQexOBCB69:hABr+Bk+/BQH+LrxOBCo
http://www.parkwayorthopedics.ca,000000191f04ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_60.png,,384:uXmuXFIE0wmM3ZdqZUaAekWo9KR6xgSOdIAi9PW3b3Lp3h3s+M3tOGLGZPH8TnXE:W00ZdapNoVx5OlhALQwu+kR
https://reurl.cc/rzvm71,00fff7f7979797ff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_61.png,,192:ZqUbK//UjlSsHkGAkFqyOdKCao9lyGaQMHZKPl:ZqU+//U5SsHk8qyBo9lGKPl
http://www.columbiaathleticboosters.com,0007070f1f1f3f3f,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_62.png,,384:817RpHE0yCMDTZdqZUaADkWu42tnAwTfVrl8Rjet6v3O/CARRtGMSS/cwfu:U1O04TZdapQhWfH8RjetI3gRqMSSEwm
http://www.bellaitaliatour.com,00ffff6067e0ff00,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_63.png,,1536:ZapzortUG7xXtflwEIKofT+6N7fko+sh3bPlr4JHz9L32FCtmK+6okUrA5Rn2Te7:4SrOGrNwEIKKT+0oonhrtrEMWJWQD+JW
http://www.doable.nl,fff3f3fffdd8f800,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_64.png,,192:VmlIY5rnCBTiJ8UQIS6+A9dT6eDrigy1H:VmWY5Ts48UQIS6+AXT6Mru
http://www.fungshing.com.hk,7fffffffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_65.png,,3:PIy796FD0k+zrryLjNAG0vT0F2qRJ5AEtvOqL/zUfC0F2GbHuNpVIac4NGL:B8FQk+HryLjSG0L05BAEdOqk601qNbID
https://hotm.art/hxrgyq,183c3c3c3c3c3c18,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_66.png,,96:PtM3ILC1MKt4EMKrQlmPqS3SQptVhCvSEiaN6zG:PtII4MKbMK06qS3Hptmpf
https://s.free.fr/6qetakzy,3fffffffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_67.png,,3:YA3OT/xL/hn:YA3O7xd
http://www.patogh-persian.persiangig.com,0001ffffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_68.png,,96:DxDkrbkvi/57/I7/f7/RIPIi7UULKYgFQX7gnk3PcBdLrIzhOwI7PEPSdDefcE8C:DxUkg5UzobfJPT9sngQI
http://www.ipinfo.io,fffff3f1f1f1f1f1,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_69.png,,6:jFL2h/19KqVV/rJAuuuthkP//f4IoCccs4jW1CRW35jCn:jFLg/1jVVzOuHhA/XvoChWV5m
http://www.jfalling.com,ff3c000000000000,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_70.png,,192:VAPPMwoa7ctZ/5ZaLl3x847XJ92obd3T+UdoO+3c0:qXmrolO47iobdqioO+3c0
http://www.ioaindia.com,ffff0e1f0f09080a,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_71.png,,1536:sP+f9YGCoEMu7mLIgoTzZpyROSBMvu0ayqy7e7:HuasgoTzZpyROSBTytK7
http://www.goodsdesign.com.tw,ffffc3c3ffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_72.png,,48:ap9e1dllllllllnyz0wfwKsyUNY3YQJaKTu9lY+24:iMdllllllllnyz0wfwKxUNGG4u9lFt
http://www.geoffoglemusic.com,3f36121000efffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_73.png,,1536:lKap2ieUOvUAOSs99xW3L1LZVTnYYsExW2eadYtQjSVFb2jcFr/KQgH:ld4TUGULbYsExW2eadYtQjStW
http://www.djangogui.tuxfamily.org,3f3fffffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_74.png,,12:BMQkuxfEjdOLioQxLx+TGzC+6JAy+TsHIHSE+XA9ryE4goQL:Wlux8o0Nx2GB6uzTm6SE+QRy/q
http://ancient-wave-738c.8p4uyjee.workers.dev/,ffcf879fffc7ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_75.png,,96:1j9jwIjOOW5MmD4ODM44x6JEiO/RcLRz6GU8X/+cy1BLaQxdbi:1j9jhjOOdmcO+u9Opq6N8v+c0BueVi
http://www.westthamesphysio.com,ffc3838383ffdf9e,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_76.png,,192:0puBqiV6UPWLj59LIET4v2LKhGsn+g9AkwFPmDcHlma1lK27r:0Ynm99LbLK/+WAkwAAHl/1lKs
http://www.ojcow.home.pl,e7e7e7e7e7ffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_77.png,,96:ogk4l5XSvZk0Y1qEmsZasHIlcn2+T1CuxUuWFyguKD2fuFVloVAmcmRzquF4w3Tv:oIfqAxJ4u5LtRZ
http://www.work.yahoodaily.com,ffff87878783ff9f,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_78.png,,12288:ilKoJGRfrrz5xQcbugBFDZn9ngngDdTmGhJj1O+QrxCx6wSNo3Tnpb5ydElhAqr:ilKfRfr/5xWfo3Lpb5ydEV
http://www.dep.net,ff0707878f0b0bff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_79.png,,1536:o5ap9wVykbPMzXM4XZypK/8zglgWKUQUJqJoCRWf2I3oD45:hPpP/JqJZYnP
http://www.alma.sh,f1f1e1f1f0e0387d,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_80.png,,12:hYUxI2RBjWJXABNXAQwXAyDj5ldO/4MHyivllQL:hYUxXBjI2Nzwh5O/4MSi9+
http://www.insyncvideo.com,ffffffe7e7ffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_81.png,,24:hYChjYJMRNEhNk79BJD/Cs5OT5OxhDla68UNJ/YVd1Nv6XM8no49rLGHxnTel3Fk:Dhvwy7j75OFIEkdYxNv6X5nTQFSc
http://www.ulsm.pt,3f3fffffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_82.png,,3:qVvjNAGCk+1vK3V8S4SIDZ83RJJMzVAdZKSEtv0GL:qFjSGQSJ47DZUdMRe5Ed0GL
https://docs.revv.so/m/untitled-document-o28gu6elt2ld53g,7fffe7e7c3e7fffe,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_83.png,,24:hYmcjivWHAuPihY1m6jCc/jCc3Emb5RX4/FkRSqTmdH46ftOWBgcAMreXh+4MC:c2thYl/1noNkRvTI67MKx+4V
https://www.glambeaute.com,ffff0181818181ff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_84.png,,3072:nDX0xzpYNMw2sCqwWQIciqe60ZiiMCOhgNud+/lafe+hgNud+/laPbOpsWy:DX0xNVw2sCqwWQzje60ZeHBN
http://www.doctorww.com,ff8404001c1c7fff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_85.png,,3072:DqYFaFsCPimVPiNPibJ5PiW/OIEzT7xtgz:OY0WyimRipibJ1iW/OIEzT7xtgz
http://www.myprintscreen.com,f3ff83cbc9f9c9cf,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_86.png,,48:ZjKtlTg41QwY55F2QGPryjHCvZvS3bwacU+KgSuOwUnUgEOLCA:ZO041XY572Qqyj8Ub+UIuUgE/A
http://www.baileysepictravel.com,ff00c7879fbfff00,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_87.png,,3072:iC//yMD8f47QDEBVvntKKe16XJWK0RcMwBHjULsoyMqSVEI11OEnboNFI6Eu:R/mII11OEnsR
http://www.sporsho.org,ffffffff00000000,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_88.png,,1536:unAltLAe1SfAe1SoHOtapdxcn0ejkY7V+xTyt8NbneEtqtnAbZ5ZGFYnJkEpcb:v1Sz1SKin0+MYd4Z5ZGFmy
http://www.scalepos.co.kr,ff0010300000ffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_89.png,,6:qFjSGtWR0NNEXW0YBhb6QqFYN3D0tRzic4afKZl3qhejN7EdOqe4QL:TMfht6QyYQtl92dqcjNAdOqQL
http://www.daprofesional.com,0018383cff7c1844,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_90.png,,384:kbkl1VB9zGdWIvc2TxYqboDti55CI2obG0MQN0AZJsR3:Sk9zGZBG0MQN0SI3
http://www.legalweb.info,3e3e9e9fcf9fcfff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_91.png,,192:cGRQPf7xYBhYx+ZPIm0TcGC04cSU7rSX8zny4uWGpD0HsMWU2m2C:cp1YNImucGGcF76Ey4ulpD0MLp6
https://app.syncus.mx/,ff00000000ffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_92.png,,96:60uGWIiZOSjWmsbe3R/94Ao8/g7kMeS/8hCyIyYSOvQ+b/4f8/t9p6eEDPc1ulqR:PWIbZmxR/Ga0kVhFuPwf8PQE1DtL
http://www.erlegen.de,00ffffe7ffffffc3,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_93.png,,3072:pIFELcIr7MwUwFnZo2xdKrG+oPTNxnb/NOim4ZMQmMGIg/sLTRCPGFKefDw6ksVJ:0ELcIrQxwFnZzxdkG+oPLpC45mMGbG+q
http://www.hexe.in,00ffffefffffffc3,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_94.png,,3072:pIFELcir7MwUwFnZo2xdKrG+oPTNxnb/NOim4ZMQmMGIg/sLTRCPGFKefDw6ksVJ:0ELcirQxwFnZzxdkG+oPLpC45mMGbG+q
http://www.towncenterhotel.com,000000ffffffffff,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_95.png,,1536:eKCHyDpM3Hv6HF23Hv6H40UbYwyE1gtxgJoSqjhA/kz1mD0uN4kp8rb6:cyNM3Hv6HF23Hv6H40UXgtxgJNqjaK1q
http://www.6.je,00ffffefffffffc3,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_96.png,,3072:pIFELcVr7MwUwFnZo2xdKrG+oPTNxnb/NOim4ZMQmMGIg/sLTRCPGFKefDw6ksVJ:0ELcVrQxwFnZzxdkG+oPLpC45mMGbG+q
http://www.performanceacademia.com.br,000000181800003c,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_97.png,,192:fuGY5kz+Jh/sz7Jh/yz+Jh/saOLyLm43jNdR2dm:fU5BhmhPhoLxAh
http://www.com-portal.de,00ffffe7ffffffc3,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_98.png,,3072:pIFELcOr7MwUwFnZo2xdKrG+oPTNxnb/NOim4ZMQmMGIg/sLTRCPGFKefDw6ksVJ:0ELcOrQxwFnZzxdkG+oPLpC45mMGbG+q
http://www.t.gp,00fffff7ffffffc3,C:\Users\R\Downloads\phishing\screenshot_phish\screenshot_99.png,,3072:pIFELc8r7MwUwFnZo2xdKrG+oPTNxnb/NOim4ZMQmMGIg/sLTRCPGFKefDw6ksVJ:0ELc8rQxwFnZzxdkG+oPLpC45mMGbG+q
